FFMC,BUI,WSV,WindDir,FWIBin,Season,FireRegion
94.08458217,27.44107372,6.5,135,2,Summer,All
94.12019201,30.37014839,10.16666667,270,3,Summer,All
93.95855293,19.63756384,8.916666667,270,2,Summer,All
94.00921732,23.15868244,5.333333333,315,2,Summer,All
94.05989844,14.03731544,6.875,225,1,Summer,All
93.91460326,9.269148409,8.125,180,1,Summer,All
93.96525315,12.93611554,10.86956522,315,1,Summer,All
94.01591975,16.24934311,12.82608696,315,2,Summer,All
94.06660309,19.49316922,9,315,2,Summer,All
94.11730316,23.19670102,6.541666667,225,2,Summer,All
94.16801996,25.91707918,15.41666667,315,4,Summer,All
94.14685372,27.62512417,7.666666667,315,2,Summer,All
94.15401487,29.74821675,3.125,0,2,Summer,All
94.2047438,33.16627387,4.833333333,225,2,Summer,All
94.25548947,36.93044482,12.08333333,225,4,Summer,All
94.25079986,39.52873153,9.173913043,315,4,Summer,All
94.1820514,41.33559897,13.20833333,0,4,Summer,All
94.16332592,43.12384561,6.083333333,0,3,Summer,All
94.20132898,45.48706835,9.086956522,180,4,Summer,All
94.18788108,48.23256705,9,180,4,Summer,All
94.13692327,50.34030017,7.916666667,0,4,Summer,All
94.18764655,53.03895398,4,135,3,Summer,All
94.17376476,43.82541009,3.391304348,135,3,Summer,All
94.16543999,46.33156946,8.260869565,315,4,Summer,All
94.21617269,49.04441239,4.5,0,3,Summer,All
94.26692214,52.247264,9.375,225,4,Summer,All
94.2120933,55.00415576,11.41666667,180,5,Summer,All
94.21283236,22.21739019,8.782608696,0,2,Summer,All
94.12431189,10.81860207,9.583333333,135,1,Summer,All
94.02464843,7.512543934,11.45833333,225,1,Summer,All
94.08044698,8.450790035,9,270,1,Summer,All
91.46157722,17.91102229,9.304347826,270,1,Spring,All
92.59800903,20.40613132,6.086956522,90,1,Spring,All
92.64822424,22.63577797,9.181818182,90,2,Spring,All
92.69845603,24.80121019,7.833333333,90,2,Spring,All
92.7487044,27.18708279,3.666666667,135,1,Spring,All
93.20619628,30.09557444,3.25,270,1,Spring,All
93.64318164,33.81395318,6.916666667,180,2,Spring,All
93.69374192,37.19155778,13.125,180,4,Spring,All
93.74431889,40.29869892,17.58333333,180,5,Spring,All
93.79491255,43.69599572,17.70833333,135,5,Spring,All
93.84552292,46.58298827,12.82608696,135,4,Spring,All
93.89615,23.86725031,9.583333333,135,2,Spring,All
93.57436196,25.06919587,13.41666667,0,3,Spring,All
93.62489951,25.88579344,16.125,315,3,Spring,All
93.67545375,25.5499931,7.681818182,315,2,Spring,All
93.72602468,17.1548318,8.565217391,90,1,Summer,All
93.77661231,16.06947818,10.26086957,90,2,Summer,All
93.82721663,18.46284565,10.625,135,2,Summer,All
93.87783767,20.84818552,7.863636364,90,2,Summer,All
93.92847541,23.36437618,11.08695652,135,2,Summer,All
93.97912988,17.59977811,14,180,2,Summer,All
93.78250447,9.619380771,6.52173913,180,1,Summer,All
93.83311074,11.62463061,7.791666667,315,1,Summer,All
93.88373372,9.016064406,13.41666667,315,1,Summer,All
91.60163493,14.29011074,8.869565217,225,1,Summer,All
91.90119963,9.60029569,13.33333333,135,1,Summer,All
92.30154327,14.60067749,6.083333333,225,1,Summer,All
92.3516606,16.69754271,15.75,315,2,Summer,All
92.40179448,15.56086739,14.16666667,0,1,Summer,All
92.45194491,17.1375514,7.043478261,0,1,Summer,All
92.5021119,18.78593242,5.52173913,0,1,Summer,All
92.55229545,19.51084483,5.75,270,1,Summer,All
92.60249557,20.20567601,5.833333333,225,1,Summer,All
92.65271226,22.57881037,8.041666667,180,1,Summer,All
92.70294553,21.29133919,9.458333333,180,1,Summer,All
92.75319538,23.69891592,11.17391304,180,2,Summer,All
92.80346183,26.28979788,13.66666667,180,3,Summer,All
92.85374487,20.89071139,12.33333333,180,2,Summer,All
92.90404451,21.36844675,11.95833333,270,2,Summer,All
92.95436076,17.02084602,5.954545455,0,1,Summer,All
93.00469362,12.22039343,8.25,225,1,Summer,All
93.05504309,14.48545262,9.25,315,1,Summer,All
93.10540919,15.91746719,5.791666667,0,1,Summer,All
93.15579192,11.99381467,9.708333333,270,1,Summer,All
92.45558368,12.488261,7.291666667,270,1,Summer,All
92.50575187,13.91394937,7.291666667,135,1,Summer,All
92.55593662,16.51195889,5.583333333,0,1,Summer,All
92.60613794,10.63555849,11.04166667,270,1,Summer,All
92.65635583,9.889620596,14.82608696,270,1,Summer,All
92.70659031,12.80482179,11.83333333,315,1,Summer,All
92.69883267,11.33965505,8.47826087,270,1,Summer,All
92.9502411,6.426113204,12.86956522,270,1,Summer,All
93.15166682,16.05136747,9.416666667,180,1,Summer,All
93.20206483,19.02564369,6.25,225,1,Summer,All
93.25247946,22.06128479,5.875,225,1,Summer,All
93.30291075,18.59950655,7.5,270,1,Summer,All
93.35335868,21.62827224,9.208333333,315,2,Summer,All
93.40382327,16.5290805,8.458333333,180,1,Summer,All
93.45430452,19.46023333,13.33333333,270,2,Summer,All
93.50480244,15.60539721,8.458333333,225,1,Summer,All
93.55531703,18.56690077,6.958333333,270,1,Summer,All
93.60584829,22.15953473,8.458333333,225,2,Summer,All
93.65639624,25.04094311,7.708333333,225,2,Summer,All
93.70696088,27.83258681,15.375,315,4,Summer,All
93.75754221,29.62671078,11.5,315,3,Summer,All
93.80814024,32.05140011,8.541666667,270,3,Summer,All
93.85875497,21.74823884,6.083333333,270,1,Summer,All
93.90938642,23.98588288,8.75,315,2,Summer,All
93.95131595,14.14519991,5.375,270,1,Summer,All
93.97573174,10.6382883,8.833333333,0,1,Summer,All
94.02640181,12.79031451,2.916666667,0,1,Summer,All
91.6930429,16.4334105,7.166666667,180,1,Summer,All
91.84284165,23.3258783,4.625,180,1,Summer,All
91.89280754,25.95990702,10.125,180,2,Summer,All
91.94278993,29.91423863,8.333333333,270,2,Summer,All
91.99278882,32.48236773,13.125,315,3,Summer,All
92.04280422,34.5092611,4.875,45,1,Summer,All
92.09283612,25.87717415,10.79166667,135,2,Summer,All
92.14288455,27.59678489,12.7826087,180,2,Summer,All
92.1929495,22.09463325,8.708333333,180,1,Summer,All
92.13721721,14.13420322,7.958333333,0,1,Spring,All
92.43784372,10.99354884,9.958333333,180,1,Spring,All
92.76588874,13.78852571,14.47826087,225,1,Spring,All
92.8664466,13.47485554,8.136363636,135,1,Spring,All
92.91675044,8.651432858,14.625,180,1,Spring,All
93.11813191,8.115243252,11.45833333,180,1,Summer,All
93.31977946,4.039830521,17.5,315,1,Summer,All
93.47118995,8.873848533,10.04166667,0,1,Summer,All
93.52169344,10.31972468,7,45,1,Summer,All
93.5722136,12.15179753,10.83333333,180,1,Summer,All
93.62275045,12.62746222,5.791666667,180,1,Summer,All
93.68493548,9.582483973,15.10526316,315,1,Summer,All
93.73550954,6.249359542,13.54166667,315,1,Summer,All
93.78610029,7.511892262,11.31818182,315,1,Summer,All
93.88733192,11.98356517,6.833333333,90,1,Summer,All
93.9379728,14.54733545,7.958333333,180,1,Summer,All
93.9886304,11.36740785,7.956521739,180,1,Summer,All
94.03930473,13.1137082,4.583333333,180,1,Summer,All
94.08999578,14.92448438,11.20833333,315,2,Summer,All
94.08351892,9.154430048,7.833333333,45,1,Summer,All
94.13287476,11.05827024,6.916666667,0,1,Summer,All
94.1835967,13.71798158,7.826086957,270,1,Summer,All
94.2343354,16.09378009,4.583333333,45,1,Summer,All
94.28299739,18.48767547,7.208333333,270,2,Summer,All
94.26302095,21.39599763,7.625,270,2,Summer,All
94.13939921,23.32370257,8.916666667,180,2,Summer,All
94.12583742,25.43256571,8.833333333,0,2,Summer,All
94.12161538,27.14285015,9.25,90,2,Summer,All
94.09120485,8.824885551,9.5,90,1,Summer,All
93.46566265,10.77623182,10.66666667,135,1,Summer,All
93.51616431,7.387208364,11.29166667,135,1,Summer,All
93.61721767,5.857711437,13.75,270,1,Summer,All
93.66776937,6.742250794,18.45833333,315,1,Summer,All
93.71833776,8.377278255,8.208333333,270,1,Summer,All
93.81952464,9.925875573,8.75,135,1,Summer,All
93.87014313,5.543842654,13.20833333,135,1,Summer,All
93.43537259,14.76412943,4.833333333,0,1,Summer,All
93.48586426,10.57453224,6.956521739,135,1,Summer,All
93.53637259,11.01501397,6.25,135,1,Summer,All
93.5868976,7.232800573,11.29166667,135,1,Summer,All
93.68799767,13.15870881,9.708333333,315,1,Summer,All
93.73857274,15.57816403,6.125,135,1,Summer,All
93.78916451,11.89980811,7.916666667,135,1,Summer,All
93.83977298,9.000526224,8.5,180,1,Summer,All
93.89039816,12.31658283,10.54166667,270,1,Summer,All
93.94104005,15.2025426,8.666666667,0,1,Summer,All
93.99169867,18.33409385,4.916666667,180,1,Summer,All
94.042374,21.51293303,12.83333333,270,3,Summer,All
94.09306607,23.0757448,20.83333333,315,4,Summer,All
94.14377487,25.49317005,4.391304348,0,2,Summer,All
94.13661589,17.2117827,5.166666667,270,1,Summer,All
94.13801331,19.20776353,9.347826087,315,2,Summer,All
94.0881378,20.94674093,7.875,0,2,Summer,All
94.10452079,23.16668995,4.291666667,180,1,Summer,All
92.27297103,24.21047166,4,225,1,Summer,All
90.18585293,14.27253235,12.625,225,1,Spring,All
90.23945769,15.88721492,16.20833333,315,1,Spring,All
91.12269863,19.59493923,13.5,135,1,Spring,All
92.43104915,23.27843705,18.45833333,180,3,Spring,All
92.48120924,25.43014898,10.29166667,180,2,Spring,All
92.53138589,28.27194571,13.875,180,3,Spring,All
92.5815791,30.97451405,15.75,225,3,Spring,All
92.63178889,32.75703139,11.16666667,0,3,Spring,All
92.68201525,34.72152521,5.458333333,45,2,Spring,All
92.73225819,37.21749709,13.33333333,135,3,Spring,All
92.78251773,39.0841553,16.45833333,135,4,Spring,All
92.83279385,41.43868084,13.20833333,225,4,Spring,All
92.88308658,42.36529035,12.25,225,4,Spring,All
92.93339591,45.13669225,6.458333333,225,3,Spring,All
92.98372184,45.975896,12.54166667,315,4,Summer,All
93.0340644,47.54724583,8.125,0,3,Summer,All
93.08442357,49.20624295,4.875,180,3,Summer,All
93.13479937,51.98875613,5.416666667,135,3,Summer,All
93.1851918,36.08286193,10.20833333,135,3,Summer,All
93.23560087,39.00822534,9.166666667,270,3,Summer,All
93.28602658,32.44235853,10.83333333,270,3,Summer,All
93.33646894,35.64517341,6.541666667,270,2,Summer,All
93.38692796,38.66367647,6.416666667,225,2,Summer,All
93.43740363,41.53105676,14.875,180,4,Summer,All
91.19209598,16.53177071,9.833333333,135,1,Summer,All
92.34913021,19.20513974,7.458333333,225,1,Summer,All
92.39926325,18.5892152,5.333333333,135,1,Summer,All
92.44941284,19.57149106,9.5,0,1,Summer,All
92.49957899,21.95266279,6.375,0,1,Summer,All
92.54976171,24.65690967,5.875,0,1,Summer,All
92.59996099,27.28674735,6.625,135,1,Summer,All
92.65017684,30.6423531,7.208333333,135,2,Summer,All
92.70040928,33.89031564,5.041666667,270,2,Summer,All
92.75065829,32.97806951,5.708333333,135,2,Summer,All
92.8009239,36.54994132,5.291666667,270,2,Summer,All
92.8512061,40.25024911,4.916666667,0,2,Summer,All
92.90150491,43.42537953,7.75,225,3,Summer,All
93.43551502,47.36644348,8.666666667,270,4,Summer,All
93.48600674,20.87267683,6.958333333,90,1,Summer,All
93.53651512,11.97588913,9.863636364,135,1,Summer,All
93.58704018,14.47632155,16.16666667,225,2,Summer,All
93.63758192,17.08488652,15.04166667,270,2,Summer,All
93.68814034,19.67851795,4.875,315,1,Summer,All
93.73871546,17.01369754,8.083333333,180,1,Summer,All
93.78930728,19.98496579,14.29166667,270,3,Summer,All
93.83991579,22.85940392,5.125,315,1,Summer,All
93.89054102,25.65407639,6.041666667,0,2,Summer,All
93.94118296,28.62762335,4.125,270,2,Summer,All
93.99184162,31.93791253,11.29166667,225,3,Summer,All
94.042517,35.54661859,8.666666667,180,3,Summer,All
94.09320912,39.71603424,13.95833333,180,4,Summer,All
94.51022517,44.08694889,9.75,270,4,Summer,All
94.40663947,44.14291505,5.208333333,90,3,Summer,All
94.27297664,47.91145498,10.33333333,225,4,Summer,All
94.22513074,36.60388054,11.625,270,4,Summer,All
94.20814043,39.30061715,12.83333333,315,4,Summer,All
94.23287254,41.66582783,9.375,0,4,Summer,All
94.16405415,43.46944448,8.083333333,225,4,Summer,All
94.15204104,39.33957315,7.25,225,3,Summer,All
94.15645895,41.22859325,11.29166667,315,4,Summer,All
94.20718869,43.66444746,5.041666667,315,3,Summer,All
94.15778303,45.63287925,6.875,180,3,Summer,All
94.2085132,49.51582503,7.208333333,270,4,Summer,All
94.25926012,53.4579953,6.208333333,315,4,Summer,All
94.31002379,57.52597498,5.541666667,315,4,Summer,All
94.31422339,60.53550815,7.958333333,0,4,Summer,All
94.28142118,63.30536959,4.458333333,0,4,Summer,All
94.33219217,66.65428778,5.208333333,0,4,Summer,All
94.3652404,69.97957309,5.916666667,270,5,Summer,All
94.21166054,65.58854208,3.958333333,225,4,Summer,All
93.84045986,24.89503834,7.75,135,2,Summer,All
93.57723528,26.54163262,7.458333333,90,2,Summer,All
93.77948942,12.45982106,4.916666667,225,1,Summer,All
93.88071668,12.64145964,3.458333333,225,1,Summer,All
93.93135538,15.93234523,11.625,270,2,Summer,All
93.98201079,18.70132033,9.458333333,315,2,Summer,All
94.03268293,21.23238257,7.291666667,90,2,Summer,All
94.0833718,23.76890831,6.291666667,135,2,Summer,All
94.12237001,24.06954721,6.208333333,180,2,Summer,All
94.13314458,23.65136109,6.541666667,90,2,Summer,All
94.08896939,25.68613781,6.041666667,135,2,Summer,All
93.84966501,15.51157786,8.375,135,1,Summer,All
93.87640272,7.313225965,9.25,270,1,Summer,All
93.97769398,12.31307079,4.875,225,1,Summer,All
94.02836469,15.72984269,5.291666667,180,1,Summer,All
94.07905214,18.65099108,9.625,225,2,Summer,All
94.12975631,22.23796776,6,270,2,Summer,All
94.18047723,25.59035515,6.291666667,225,2,Summer,All
94.13758875,10.75967178,5.708333333,225,1,Summer,All
94.14345504,6.933221614,15.375,270,1,Summer,All
94.15330635,8.958007677,7.375,270,1,Summer,All
94.12466743,9.768870116,5.625,45,1,Summer,All
94.17538666,12.20688504,2.75,90,1,Summer,All
94.1791257,12.68737278,4.333333333,225,1,Summer,All
94.15539562,13.13033051,8.875,180,1,Summer,All
94.18776583,15.76400006,4.833333333,315,1,Summer,All
94.23433412,18.27173237,3.875,90,1,Summer,All
94.17745732,20.36806348,7.125,180,2,Summer,All
94.22819398,23.25273846,6.375,225,2,Summer,All
94.2789474,20.00040857,6.416666667,225,2,Summer,All
94.22065887,22.30989007,4.083333333,270,1,Summer,All
94.23394414,24.61762189,4,270,2,Summer,All
94.18974127,16.21758509,10.20833333,225,2,Summer,All
93.91284461,9.115946462,8.916666667,270,1,Summer,All
94.01415994,9.044669321,6.5,180,1,Summer,All
94.06484269,11.87410011,12.08333333,225,1,Summer,All
94.11554218,13.88725632,8,270,1,Summer,All
94.15203741,15.98270821,5.708333333,180,1,Summer,All
94.14378809,18.03186271,7.833333333,180,2,Summer,All
94.13391358,20.3844604,12.625,180,2,Summer,All
93.06003201,15.25894197,6.125,315,1,Summer,All
93.11039976,15.73724572,4.041666667,45,1,Summer,All
93.16078413,16.79630861,3.625,225,1,Summer,All
93.21118514,17.94471565,4.666666667,270,1,Summer,All
93.26160279,18.49587343,3.625,225,1,Summer,All
93.31203709,19.97860594,6.25,45,1,Summer,All
93.36248804,20.7909026,4.958333333,90,1,Summer,All
93.41295564,22.11836721,1.8,90,1,Summer,All
93.4634399,23.69222475,2.958333333,90,1,Summer,All
93.51394084,24.56557249,6.5,270,2,Summer,All
93.56445844,25.00307501,5.625,45,2,Summer,All
93.61499273,25.57017704,8.791666667,45,2,Summer,All
93.66554369,26.32553259,2.583333333,90,1,Summer,All
93.71611135,27.50549153,2.583333333,315,1,Summer,All
93.7666957,28.87527027,3.875,45,2,Summer,All
93.81729675,30.07575029,3.041666667,90,2,Summer,All
93.86791451,31.21388465,3.041666667,135,2,Summer,All
93.91854898,32.61017223,6.25,180,2,Summer,All
93.96920017,33.6484325,4.875,225,2,Summer,All
94.01986808,35.02827895,5.125,225,2,Summer,All
94.01858698,23.51852243,5.916666667,45,2,Summer,All
94.06927119,24.50113216,4.416666667,0,2,Summer,All
93.99253784,16.18359995,9.833333333,270,2,Summer,All
93.53445865,11.4128589,10.125,270,1,Summer,All
93.58498303,11.42934296,6.166666667,225,1,Summer,All
90.30852978,16.45761884,11.79166667,180,1,Spring,All
90.35798912,16.76649391,13,270,1,Spring,All
90.40746479,16.77189521,15.83333333,270,1,Spring,All
90.50646513,17.17736111,9.916666667,135,1,Spring,All
90.60553085,18.39371851,10.34782609,180,1,Spring,All
90.65508825,18.99674827,9.565217391,315,1,Spring,All
90.704662,19.87420256,7.041666667,180,1,Spring,All
90.75425212,20.26687792,8.608695652,270,1,Spring,All
90.80385862,21.3877349,8.333333333,180,1,Spring,All
90.85348149,16.28442813,11,315,1,Spring,All
91.40041554,15.42892966,12.375,0,1,Summer,All
91.45023536,15.88665044,11.70833333,0,1,Summer,All
91.50007163,16.76073963,7.291666667,0,1,Summer,All
91.54992436,17.62164348,7.666666667,0,1,Summer,All
91.59979354,18.45220333,7.958333333,45,1,Summer,All
91.64967919,19.97992831,4.75,0,1,Summer,All
91.69958131,22.21986838,9.75,225,1,Summer,All
91.7494999,25.01961841,13.66666667,180,2,Summer,All
91.79943498,26.2019451,11.54166667,0,2,Summer,All
91.84938654,27.86902625,6.5,315,1,Summer,All
91.89935459,29.70123456,8.875,180,2,Summer,All
91.94933914,32.02613262,9.833333333,270,2,Summer,All
93.40009479,34.73677056,4.208333333,45,2,Summer,All
93.45057481,27.67138151,8.458333333,180,2,Summer,All
93.5010715,27.49536231,5.25,90,2,Summer,All
93.55158486,22.36141893,8.875,180,2,Summer,All
93.60211489,26.51431978,11,270,2,Summer,All
93.6526616,29.88523159,8.916666667,315,2,Summer,All
93.70322501,31.84077036,5.541666667,45,2,Summer,All
93.75380511,33.88654739,5.875,90,2,Summer,All
93.8044019,36.64977545,4.041666667,45,2,Summer,All
93.8550154,39.71849843,5.458333333,45,3,Summer,All
93.90564562,25.80113624,8.875,180,2,Summer,All
93.95629254,29.94602104,12.79166667,270,3,Summer,All
94.00695619,33.49966264,7.833333333,45,3,Summer,All
93.44837662,17.05393153,12.04166667,90,2,Summer,All
92.98323937,15.40064223,11.375,135,1,Summer,All
93.03358176,8.207615947,10.29166667,180,1,Summer,All
93.08394077,11.19962807,12.33333333,270,1,Summer,All
93.13431642,14.62615149,4.083333333,135,1,Summer,All
93.48741189,14.10285148,5.708333333,225,1,Summer,All
93.53792074,17.77026328,9.25,180,1,Summer,All
93.58844626,21.41429959,12.33333333,225,2,Summer,All
93.63898846,25.3778912,9.041666667,225,2,Summer,All
93.68954735,28.30791378,10.25,225,3,Summer,All
93.74012294,31.81828188,9.625,270,3,Summer,All
93.79071522,34.45859728,5.583333333,45,2,Summer,All
93.8413242,19.2387279,8.75,135,2,Summer,All
93.89194989,21.42504556,5,315,1,Summer,All
93.94259229,25.01815154,2.958333333,45,1,Summer,All
93.99325142,28.60363822,6.291666667,0,2,Summer,All
94.04392727,31.87188225,7,45,2,Summer,All
94.09461985,35.00299141,7.5,90,3,Summer,All
94.14532917,37.99579618,4.625,270,2,Summer,All
94.16620608,40.68240814,6,270,3,Summer,All
94.17781924,43.60134778,5.875,270,3,Summer,All
94.1745444,46.84372687,6.333333333,270,3,Summer,All
94.19349188,50.25686951,8.291666667,225,4,Summer,All
94.19501619,53.86336447,8.333333333,225,4,Summer,All
94.24575865,57.4315338,6.458333333,45,4,Summer,All
94.22542444,60.52101109,4.333333333,90,4,Summer,All
94.18370782,63.51878627,4.458333333,225,4,Summer,All
94.13285833,59.05309131,6.375,225,4,Summer,All
94.11597948,58.22799308,7.708333333,270,4,Summer,All
94.14565984,48.2160392,9.541666667,0,4,Summer,All
94.19638601,51.02571187,3.833333333,225,3,Summer,All
94.17978456,53.71034962,7.708333333,180,4,Summer,All
93.91965075,39.7994064,6.166666667,180,3,Summer,All
93.9703023,43.66826,5.043478261,270,3,Summer,All
93.97025777,39.00318502,4.333333333,135,2,Summer,All
94.02092603,42.43712007,6.833333333,225,3,Summer,All
94.07161102,46.27368733,5.958333333,270,3,Summer,All
94.12231274,50.90492417,7.166666667,270,4,Summer,All
94.1730312,54.50589231,5.541666667,135,4,Summer,All
94.18646329,57.37117785,10.66666667,270,5,Summer,All
94.1785707,59.74915876,9.25,270,5,Summer,All
94.16085943,61.76788761,4.041666667,180,4,Summer,All
94.21159062,64.58736661,7.375,315,4,Summer,All
94.23570197,67.02226852,6.25,45,4,Summer,All
94.21757032,69.31081231,6.833333333,90,5,Summer,All
94.16010523,71.4174024,7.541666667,135,5,Summer,All
94.16585881,74.62148316,9.75,180,5,Summer,All
94.15222129,77.50163821,10.20833333,225,5,Summer,All
94.13701399,41.44208409,7.666666667,225,3,Summer,All
94.15104129,44.50198745,7.5,225,4,Summer,All
94.14156473,42.49147829,7.608695652,225,3,Summer,All
94.19228954,46.00615232,9.75,270,4,Summer,All
94.06707098,37.74563505,7.041666667,180,3,Summer,All
93.88988822,15.86414827,5.545454545,270,1,Summer,All
93.94052995,18.67454882,7.625,225,1,Summer,All
93.57720626,9.057352405,16.41666667,270,1,Summer,All
93.62774475,10.64099401,8.291666667,270,1,Summer,All
93.67829993,13.2667943,6.416666667,270,1,Summer,All
93.7288718,16.852353,9.166666667,225,1,Summer,All
93.77946036,19.26223692,3.708333333,45,1,Summer,All
93.83006563,23.06292346,4.291666667,90,1,Summer,All
93.8806876,26.16344162,5,225,2,Summer,All
93.93132629,29.42901635,4.833333333,270,2,Summer,All
93.9819817,32.49894267,5.791666667,270,2,Summer,All
94.03265383,35.22734812,7.416666667,90,3,Summer,All
94.08334268,37.57084589,7.875,90,3,Summer,All
93.85992552,14.06094836,4.875,225,1,Summer,All
93.86475075,15.74021246,3,90,1,Summer,All
93.96603432,11.56094668,10.41666667,180,1,Summer,All
94.01670118,8.52784733,7.708333333,225,1,Summer,All
94.01114345,5.865181652,13.54166667,270,1,Summer,All
94.1151667,10.83810337,8.75,225,1,Summer,All
94.15787269,13.89305071,11.5,225,2,Summer,All
94.11198165,15.58711574,6.958333333,0,1,Summer,All
94.15386816,12.24947648,5.541666667,315,1,Summer,All
94.18748251,14.20096296,4.083333333,270,1,Summer,All
94.16071929,16.05332682,8.208333333,225,1,Summer,All
94.16865075,17.64821522,5.916666667,180,1,Summer,All
94.17562431,19.01810914,10.75,315,2,Summer,All
94.19464264,19.29644829,6.9,225,2,Summer,All
94.19788873,21.32290019,5.541666667,225,2,Summer,All
94.24863214,23.74163349,7.458333333,180,2,Summer,All
94.12241317,25.2264242,6.625,180,2,Summer,All
93.59073087,11.24657519,5.875,315,1,Summer,All
93.64127383,12.29448531,4.958333333,225,1,Summer,All
93.69183347,13.63790979,11.79166667,225,1,Summer,All
93.74240981,8.393733808,9.416666667,270,1,Summer,All
93.84361258,9.054980766,7.708333333,225,1,Summer,All
93.89423903,9.825095237,8.166666667,270,1,Summer,All
93.99554207,12.05211881,4.375,315,1,Summer,All
94.07214726,11.24711441,10.70833333,270,1,Summer,All
94.12284916,11.60556863,5.416666667,0,1,Summer,All
91.51881061,14.01181897,9.666666667,90,1,Spring,All
91.56866952,14.67497387,9.5,270,1,Spring,All
91.85065971,17.55458581,7.375,45,1,Spring,All
92.85252552,21.04667503,8.291666667,135,1,Spring,All
93.18894488,23.67513412,10.54166667,135,2,Spring,All
93.34050173,26.41538063,13.04166667,90,3,Spring,All
93.39096208,28.55678762,6.541666667,90,2,Spring,All
93.44143908,30.42993657,4.625,135,2,Spring,All
93.49193275,32.84561117,9.5,90,3,Spring,All
93.54244309,21.49973377,14.20833333,90,3,Spring,All
92.66869485,17.8813941,4.458333333,45,1,Summer,All
92.71893339,19.71350143,14.875,0,2,Summer,All
92.76918853,21.95904049,10.08333333,315,2,Summer,All
92.81946025,24.26280943,4.083333333,0,1,Summer,All
92.86974857,26.76127089,6.318181818,90,2,Summer,All
92.9200535,29.38621322,6.583333333,90,2,Summer,All
92.97037503,31.62373191,8.565217391,180,2,Summer,All
93.02071318,34.12918053,7.041666667,135,2,Summer,All
93.07106795,36.42875899,9.208333333,180,3,Summer,All
93.12143934,21.77214975,8.375,180,2,Summer,All
93.17182736,23.4901291,9.583333333,315,2,Summer,All
93.22223201,25.52178888,8.8,225,2,Summer,All
93.27265331,27.28142015,6.375,225,2,Summer,All
93.32309126,29.46211174,5.333333333,135,2,Summer,All
93.37354585,29.93130093,4.086956522,90,2,Summer,All
93.42401711,32.91374628,3.666666667,90,2,Summer,All
93.47450502,20.95673552,9.25,225,2,Summer,All
93.52500961,23.85166033,10.33333333,0,2,Summer,All
93.57553087,25.04360056,6.083333333,225,2,Summer,All
93.62606881,12.61426331,11.75,45,1,Summer,All
93.67662343,14.53451445,4.083333333,270,1,Summer,All
93.72719475,17.14166719,3.625,0,1,Summer,All
93.77778276,20.15522446,3.708333333,45,1,Summer,All
93.82838747,23.15327324,4.125,225,1,Summer,All
93.87900889,26.05861981,3.166666667,45,1,Summer,All
93.92964703,29.06703595,5.208333333,270,2,Summer,All
93.98030188,30.57153589,6.291666667,90,2,Summer,All
94.03097345,32.86498096,5.875,90,2,Summer,All
93.63325727,34.24646487,6.208333333,0,2,Summer,All
93.68381427,36.80292419,4.875,315,2,Summer,All
93.73438796,35.57308099,4.333333333,45,2,Summer,All
93.78497834,38.54839282,4.333333333,180,2,Summer,All
93.83558543,29.93321771,7.416666667,135,2,Summer,All
93.88620923,32.66351231,6.458333333,315,2,Summer,All
93.93684974,35.94589323,2.25,90,2,Summer,All
93.98750697,39.6823705,5.125,225,3,Summer,All
94.03818092,43.24765308,5.041666667,225,3,Summer,All
94.0888716,35.25592022,6.166666667,225,3,Summer,All
94.13957902,38.20706629,5.958333333,0,3,Summer,All
94.19030318,41.36597782,4.916666667,225,3,Summer,All
94.24104409,45.17368987,8.208333333,225,4,Summer,All
94.29180175,49.1645084,9.583333333,180,4,Summer,All
94.20376766,52.74598045,7.416666667,180,4,Summer,All
94.10828233,55.24811665,7.083333333,180,4,Summer,All
93.97022885,30.07380373,3.333333333,45,2,Summer,All
93.60788013,10.55077785,8.25,225,1,Summer,All
93.65842875,9.057928061,14.29166667,270,1,Summer,All
93.70899405,11.22161942,6.5,0,1,Summer,All
93.75957606,13.16066968,5.875,180,1,Summer,All
93.81017476,12.54371983,4.208333333,270,1,Summer,All
93.86079017,16.03367963,4.541666667,270,1,Summer,All
93.91142228,19.50689053,6.833333333,225,1,Summer,All
93.96207112,8.596558706,9.041666667,225,1,Summer,All
94.01273667,11.54539625,5.666666667,270,1,Summer,All
94.06341896,14.60788761,7.333333333,270,1,Summer,All
94.08556983,12.64990497,6.833333333,90,1,Summer,All
94.12209632,14.96977091,12.5,270,2,Summer,All
93.96403768,15.92703709,6.708333333,270,1,Summer,All
94.01470389,17.53584671,7.208333333,90,1,Summer,All
92.60952424,17.41538755,8.416666667,225,1,Summer,All
92.91108712,16.40672381,5.083333333,225,1,Summer,All
93.01174088,15.11812425,7.041666667,45,1,Summer,All
93.06209269,17.41047009,3.583333333,45,1,Summer,All
93.11246111,20.09341389,3.708333333,225,1,Summer,All
93.16284617,23.04265239,8.75,225,2,Summer,All
93.21324786,25.56654832,5.541666667,225,1,Summer,All
93.26366619,19.3691556,6.125,315,1,Summer,All
93.31410117,22.44599898,4.083333333,45,1,Summer,All
93.3645528,25.64225496,4.043478261,270,1,Summer,All
93.41502108,19.42988301,5.541666667,90,1,Summer,All
93.6170609,16.63558517,3.125,315,1,Summer,All
93.66761255,19.5375061,4.25,270,1,Summer,All
93.71818089,22.26501177,3.958333333,45,1,Summer,All
93.76876593,25.31505586,2.625,225,1,Summer,All
